,obsid,designation,obsdate,lmjd,planid,spid,fiberid,ra,dec,snru,snrg,snrr,snri,snrz,objtype,class,subclass,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,t_info,rv,rv_err,logg,logg_err,teff,teff_err,feh,feh_err,totalCounts,B,V,R,I,BV,BR,BI,VR,VI,RI,Ha,Hb,Hg,filename
945,709075,J233759.31+323526.4,2011-10-27,55862.0,B6202,9.0,75.0,354.497144,32.590694,7.75,39.29,70.01,79.56,51.2,Star,STAR,F5,ugrizjh,16.12,14.99,14.57,14.43,14.36,13.51,13.2,PILOT,Obj,SDSS_S_Y,,-31.44,16.92,4.306,0.548,5939.18,179.44,-0.552,0.447,930309.5625,-6.34949684143,-6.11496210098,-5.7963770628,-5.33529043198,-0.234534740448,-0.553119778633,-1.01420640945,-0.318585038185,-0.779671669006,-0.461086630821,2.11950061179,2.07069488649,3.45635086833,spec-55862-B6202_sp09-075.fits
946,709077,J233629.73+324103.5,2011-10-27,55862.0,B6202,9.0,77.0,354.123915,32.684307,3.42,18.82,37.14,42.2,26.13,Star,STAR,F5,ugrizjh,17.06,15.87,15.48,15.34,15.4,14.44,14.12,PILOT,Obj,SDSS_S_Y,,-17.78,16.77,4.455,0.366,6164.32,220.18,-0.245,0.5,386744.15625,-5.39331078529,-5.15714287758,-4.85168546438,-4.39153403044,-0.236167907715,-0.541625320911,-1.00177675486,-0.305457413197,-0.765608847141,-0.460151433945,2.20431911124,2.17098440827,4.94368592796,spec-55862-B6202_sp09-077.fits
947,709081,J233603.04+323443.4,2011-10-27,55862.0,B6202,9.0,81.0,354.012686,32.578743,1.25,10.25,24.56,33.57,21.82,Star,STAR,K5,ugrizjh,19.72,17.17,16.13,15.8,15.59,14.52,13.94,PILOT,Obj,SDSS_S_Y,,-2.85,8.25,4.555,0.23,4475.09,96.8,-0.036,0.281,189715.046875,-4.0817463398,-4.42326039076,-4.48658466339,-4.25382375717,0.341514050961,0.404838323593,0.172077417374,0.0633242726326,-0.169436633587,-0.232760906219,0.57383194475,-0.428557108154,-4.96082398496,spec-55862-B6202_sp09-081.fits
948,709082,J233626.34+323743.9,2011-10-27,55862.0,B6202,9.0,82.0,354.109762,32.628883,2.72,21.71,30.31,37.91,25.11,Star,STAR,G5,ugrizjh,18.16,16.27,15.5,15.23,15.07,14.01,13.51,PILOT,Obj,SDSS_S_Y,,-72.74,11.99,3.093,0.647,4940.15,177.96,-0.781,0.495,281133.65625,-4.75194901228,-4.86099720001,-4.76103693247,-4.42866533995,0.109048187733,0.0090879201889,-0.323283672333,-0.0999602675438,-0.432331860065,-0.332371592522,1.13409618582,0.677943364436,3.50306150811,spec-55862-B6202_sp09-082.fits
949,709083,J233701.35+324005.0,2011-10-27,55862.0,B6202,9.0,83.0,354.2556433,32.668059,4.53,25.07,39.39,45.16,26.93,FS,STAR,F5,ugriz,16.88,15.79,15.44,15.32,15.28,99.0,99.0,PILOT,F-Std,,,-37.96,25.77,4.221,0.45,6221.94,237.05,-0.522,0.588,411695.25,-5.48512816429,-5.2163618803,-4.8633056879,-4.40335005522,-0.268766283989,-0.621822476387,-1.08177810907,-0.353056192398,-0.813011825085,-0.459955632687,2.49431233154,1.95685451317,2.84981525841,spec-55862-B6202_sp09-083.fits
950,709084,J233742.89+324038.1,2011-10-27,55862.0,B6202,9.0,84.0,354.428719,32.677261,2.23,20.92,34.86,41.93,24.86,Star,STAR,F9,ugrizjh,16.53,14.9,14.34,14.61,14.1,13.25,12.91,PILOT,Obj,SDSS_S_Y,,-21.74,12.27,4.215,0.589,5652.04,219.51,0.415,0.423,352813.96875,-5.18877267838,-5.15112400055,-4.89141494036,-4.45965468884,-0.0376486778259,-0.297357738018,-0.72911798954,-0.259709060192,-0.691469311714,-0.431760251522,1.62171735694,1.64446659702,4.32449961068,spec-55862-B6202_sp09-084.fits
951,709086,J233732.69+324032.4,2011-10-27,55862.0,B6202,9.0,86.0,354.386221,32.675667,1.6,12.18,23.58,31.11,22.24,Star,STAR,K5,ugrizjh,19.09,16.7,15.73,15.41,15.1,13.98,13.45,PILOT,Obj,SDSS_S_Y,,-10.23,9.38,4.229,0.266,4535.87,103.66,0.068,0.292,197667.21875,-4.17384266853,-4.45101082325,-4.47898626328,-4.27278995514,0.277168154716,0.305143594742,0.0989472866058,0.0279754400253,-0.178220868111,-0.206196308136,-0.307130957736,0.315222538146,-0.752758819071,spec-55862-B6202_sp09-086.fits
952,709087,J233635.44+324120.7,2011-10-27,55862.0,B6202,9.0,87.0,354.147672,32.689102,1.88,9.36,17.34,18.22,11.21,Star,STAR,F5,ugrizjh,99.0,99.0,99.0,99.0,99.0,13.08,12.75,PILOT,Obj,SDSS_S_Y,,-54.43,23.34,4.297,0.427,6062.48,312.07,-0.151,0.727,145151.0625,-4.29532706738,-4.12660032511,-3.82845014334,-3.3003988862,-0.168726742268,-0.466876924038,-0.994928181171,-0.29815018177,-0.826201438904,-0.528051257133,1.60037111453,2.48766624787,2.12620598856,spec-55862-B6202_sp09-087.fits
953,709092,J233649.60+323702.9,2011-10-27,55862.0,B6202,9.0,92.0,354.206682,32.617474,1.35,6.85,15.29,21.09,14.09,Star,STAR,K3,ugrizjh,18.92,17.08,16.32,16.03,15.89,14.73,14.25,PILOT,Obj,SDSS_S_Y,,-18.39,11.94,4.631,0.346,4904.1,178.35,-0.441,0.541,117398.851562,-3.68980258703,-3.87110054493,-3.88412237167,-3.66798520088,0.181297957897,0.194319784641,-0.0218173861504,0.0130218267441,-0.203115344048,-0.216137170792,0.341276026466,1.22706592138,0.437447963343,spec-55862-B6202_sp09-092.fits
954,709094,J233728.05+324829.1,2011-10-27,55862.0,B6202,9.0,94.0,354.36691,32.80809,1.68,15.09,29.19,37.36,24.12,Star,STAR,K1,ugrizjh,18.48,16.36,15.56,15.28,15.14,14.07,13.61,PILOT,Obj,SDSS_S_Y,,-4.97,9.99,4.525,0.369,4933.11,140.89,-0.198,0.417,263324.34375,-4.68293875456,-4.80094641447,-4.71196442842,-4.39252197742,0.118007659912,0.0290256738663,-0.290416777134,-0.0889819860458,-0.408424437046,-0.319442451,0.999634228735,1.38741173604,6.50837619839,spec-55862-B6202_sp09-094.fits
955,709097,J233706.26+324158.0,2011-10-27,55862.0,B6202,9.0,97.0,354.2761,32.699458,3.71,33.18,60.27,78.31,53.42,Star,STAR,G5,ugrizjh,17.26,15.24,14.48,14.13,13.98,99.0,99.0,PILOT,Obj,SDSS_S_Y,,-108.82,11.43,2.71,0.734,4859.35,142.39,-0.592,0.431,650599.0,-5.64240455627,-5.80542564392,-5.67683577538,-5.38545191288,0.163021087646,0.034431219101,-0.256952643394,-0.128589868546,-0.419973731041,-0.291383862495,0.942424762633,0.357207927401,2.40039508244,spec-55862-B6202_sp09-097.fits
956,709101,J233703.77+321833.7,2011-10-27,55862.0,B6202,9.0,101.0,354.265746,32.309376,3.26,18.68,36.69,42.5,26.64,Star,STAR,F5,ugrizjh,17.03,15.89,15.51,15.34,15.3,14.48,14.12,PILOT,Obj,SDSS_S_Y,,-53.8,15.77,4.36,0.382,6373.77,223.17,-0.38,0.487,400507.65625,-5.37573575974,-5.21181106567,-4.91811156273,-4.5139580965,-0.163924694061,-0.457624197006,-0.861777663231,-0.293699502945,-0.69785296917,-0.404153466225,2.18914797267,1.88803939534,5.17855386469,spec-55862-B6202_sp09-101.fits
957,709102,J233659.49+323134.1,2011-10-27,55862.0,B6202,9.0,102.0,354.247886,32.526146,3.25,32.95,62.86,78.45,53.2,Star,STAR,G5,ugrizjh,17.17,15.32,14.6,14.82,14.17,13.16,12.71,PILOT,Obj,SDSS_S_Y,,-7.68,10.0,3.513,0.6,5063.19,144.33,-0.253,0.387,664944.0,-5.66360116005,-5.8237361908,-5.70756912231,-5.41745364666,0.160135030746,0.043967962265,-0.24614751339,-0.116167068481,-0.406282544136,-0.290115475655,1.07940025884,1.1654873015,3.90497182492,spec-55862-B6202_sp09-102.fits
958,709103,J233620.06+323022.9,2011-10-27,55862.0,B6202,9.0,103.0,354.083593,32.506378,2.94,18.64,34.19,39.9,23.49,Star,STAR,G2,ugrizjh,17.24,15.98,15.51,15.37,15.33,14.47,14.17,PILOT,Obj,SDSS_S_Y,,-67.85,15.94,4.06,0.775,5823.85,255.53,-0.093,0.587,337510.96875,-5.20336270332,-5.03694236279,-4.77218270302,-4.33198988438,-0.166420340538,-0.431180000305,-0.871372818947,-0.264759659767,-0.704952478409,-0.440192818642,2.33664708292,2.21070587612,3.16687104061,spec-55862-B6202_sp09-103.fits
959,709105,J233639.92+322718.5,2011-10-27,55862.0,B6202,9.0,105.0,354.166347,32.455143,2.48,19.91,26.09,30.64,19.53,Star,STAR,G5,ugrizjh,17.43,15.87,15.25,15.03,14.95,13.96,13.68,PILOT,Obj,SDSS_S_Y,,27.05,14.29,4.372,0.543,5415.92,219.31,-0.377,0.601,235368.234375,-4.57834780216,-4.66935634613,-4.55335557461,-4.21240895987,0.0910085439682,-0.0249922275543,-0.365938842297,-0.116000771523,-0.456947386265,-0.340946614742,1.5134983343,1.19023823622,1.13997767082,spec-55862-B6202_sp09-105.fits
960,709106,J233633.67+322008.5,2011-10-27,55862.0,B6202,9.0,106.0,354.140294,32.335712,4.77,31.07,53.71,60.56,37.3,Star,STAR,G2,ugrizjh,17.01,15.73,15.29,15.15,15.1,14.24,13.97,PILOT,Obj,SDSS_S_Y,,-16.4,13.6,4.461,0.488,6040.64,192.59,-0.001,0.384,544006.875,-5.72940707207,-5.56600153446,-5.27341187,-4.8231613636,-0.163405537605,-0.455995202065,-0.906245708466,-0.292589664459,-0.74284017086,-0.450250506401,2.27623605659,2.04681653025,3.90511609123,spec-55862-B6202_sp09-106.fits
961,709108,J233544.68+323054.2,2011-10-27,55862.0,B6202,9.0,108.0,353.936191,32.51506,1.56,10.33,16.96,22.04,14.86,Star,STAR,K5,ugrizjh,19.35,17.2,16.33,16.03,15.85,14.83,14.23,PILOT,Obj,SDSS_S_Y,,-32.24,10.4,4.651,0.362,4801.81,169.84,-0.162,0.461,153919.1875,-3.87406438589,-4.18230742216,-4.2427110672,-4.00048822165,0.30824303627,0.368646681309,0.126423835754,0.0604036450386,-0.181819200516,-0.242222845554,0.281165809035,0.820859448369,3.86729880383,spec-55862-B6202_sp09-108.fits
962,709110,J233626.98+321408.8,2011-10-27,55862.0,B6202,9.0,110.0,354.112456,32.235783,2.88,30.16,66.57,80.92,54.63,Star,STAR,G5,ugrizjh,17.26,15.46,14.81,14.61,14.51,13.54,13.17,PILOT,Obj,SDSS_S_Y,,-20.5,8.24,4.457,0.453,5506.13,137.32,0.476,0.271,702298.0,-5.80390095711,-5.90603947639,-5.73829889297,-5.38703262806,0.102138519287,-0.0656020641327,-0.416868329048,-0.16774058342,-0.519006848335,-0.351266264915,1.62749362444,1.86507501556,3.76464090847,spec-55862-B6202_sp09-110.fits
963,709113,J233601.21+321057.5,2011-10-27,55862.0,B6202,9.0,113.0,354.00508,32.182652,11.69,55.84,92.51,-9999.0,65.77,Star,STAR,F5,ugrizjh,15.92,14.81,14.47,14.48,14.35,13.58,13.29,PILOT,Obj,SDSS_S_Y,,-49.69,14.01,4.228,0.325,6652.71,151.1,-0.234,0.334,1258094.75,-6.72824203968,-6.43115997314,-6.0540831089,-5.56532740593,-0.297082066536,-0.674158930779,-1.16291463375,-0.377076864243,-0.865832567215,-0.488755702972,2.56639775393,2.34064351348,4.63774267328,spec-55862-B6202_sp09-113.fits
964,709114,J233651.13+322848.8,2011-10-27,55862.0,B6202,9.0,114.0,354.213042,32.480244,2.02,26.59,66.7,92.08,66.73,Star,STAR,K5,ugrizjh,18.3,15.71,14.55,14.13,13.86,12.73,12.12,PILOT,Obj,SDSS_S_Y,,-0.14,6.7,4.63,0.214,4286.7,60.43,-0.214,0.22,639419.9375,-5.26896715164,-5.6854391098,-5.85121870041,-5.69426476955,0.41647195816,0.582251548767,0.425297617912,0.165779590607,0.00882565975189,-0.156953930855,0.494238634005,0.814036226963,1.46335048113,spec-55862-B6202_sp09-114.fits
965,709115,J233659.82+321239.4,2011-10-27,55862.0,B6202,9.0,115.0,354.249264,32.210972,1.54,19.83,45.54,63.32,43.66,Star,STAR,K5,ugrizjh,19.18,16.57,15.38,14.96,14.74,13.62,13.04,PILOT,Obj,SDSS_S_Y,,-4.68,6.73,4.641,0.207,4340.29,66.02,-0.112,0.23,358896.46875,-4.67825949192,-5.06674110889,-5.20467340946,-5.04758477211,0.388481616974,0.526413917542,0.36932528019,0.137932300568,-0.0191563367844,-0.157088637352,0.34930710731,0.506385662223,5.6960994294,spec-55862-B6202_sp09-115.fits
966,709116,J233614.38+321637.9,2011-10-27,55862.0,B6202,9.0,116.0,354.059939,32.277214,6.49,54.48,-9999.0,-9999.0,95.86,Star,STAR,G5,ugrizjh,16.18,14.56,13.93,13.71,13.61,12.64,12.24,PILOT,Obj,SDSS_S_Y,,7.92,9.51,4.706,0.432,5449.23,134.47,0.049,0.338,1571966.125,-6.71759486198,-6.75704240799,-6.58526062965,-6.22491061687,0.0394475460052,-0.13233423233,-0.49268424511,-0.171781778336,-0.532131791115,-0.360350012779,1.66912295872,1.74047258258,4.07205668252,spec-55862-B6202_sp09-116.fits
967,709117,J233650.63+322019.2,2011-10-27,55862.0,B6202,9.0,117.0,354.210962,32.338692,3.48,29.15,57.21,69.56,43.91,Star,STAR,F9,ugrizjh,17.11,15.66,15.11,14.88,14.79,13.79,13.43,PILOT,Obj,SDSS_S_Y,,-25.07,12.22,4.778,0.494,5607.09,161.44,-0.153,0.419,574223.4375,-5.68474054337,-5.6460249424,-5.42864084244,-5.0623768568,-0.0387156009674,-0.256099700928,-0.622363686562,-0.21738409996,-0.583648085594,-0.366263985634,1.52601507093,1.87478929237,3.04731556287,spec-55862-B6202_sp09-117.fits
968,709118,J233548.92+321840.2,2011-10-27,55862.0,B6202,9.0,118.0,353.953841,32.311188,2.93,34.21,66.26,84.9,58.63,Star,STAR,K1,ugrizjh,17.72,15.64,14.82,14.51,14.32,13.25,12.78,PILOT,Obj,SDSS_S_Y,,-20.89,7.28,4.681,0.346,5004.82,103.43,0.09,0.266,729330.1875,-5.70038318634,-5.89691460133,-5.85929751396,-5.60335218906,0.196531414986,0.158914327621,-0.0970309972763,-0.0376170873642,-0.293562412262,-0.255945324898,0.817455512167,0.994163099376,2.9854860206,spec-55862-B6202_sp09-118.fits
969,709120,J233644.36+321721.2,2011-10-27,55862.0,B6202,9.0,120.0,354.184852,32.289227,4.21,32.38,64.87,77.17,50.32,Star,STAR,F9,ugrizjh,16.83,15.33,14.79,14.6,14.5,13.55,13.29,PILOT,Obj,SDSS_S_Y,,-40.17,11.63,4.405,0.582,5778.73,173.02,0.202,0.368,711949.875,-5.93653976917,-5.88428139687,-5.65112113953,-5.26813805103,-0.0522583723068,-0.285418629646,-0.66840171814,-0.233160257339,-0.616143345833,-0.382983088493,1.88374457075,1.66054736013,5.46965001068,spec-55862-B6202_sp09-120.fits
970,709121,J233621.94+322135.1,2011-10-27,55862.0,B6202,9.0,121.0,354.0914474,32.3597636,2.18,10.11,18.59,21.05,13.11,FS,STAR,F2,ugriz,17.75,16.66,16.27,16.13,16.07,99.0,99.0,PILOT,F-Std,,,16.85,25.51,4.169,0.778,5975.55,337.92,-0.721,0.929,211077.78125,-4.65976625681,-4.48576688766,-4.24081414938,-3.82986485958,-0.173999369144,-0.41895210743,-0.829901397228,-0.244952738285,-0.655902028084,-0.410949289799,2.69770504577,0.559212129326,5.28297281255,spec-55862-B6202_sp09-121.fits
971,709124,J233702.15+322410.1,2011-10-27,55862.0,B6202,9.0,124.0,354.258987,32.402817,1.71,21.92,60.49,87.7,64.94,Star,STAR,K7,ugrizjh,19.05,16.4,15.13,14.63,14.32,13.11,12.51,PILOT,Obj,SDSS_S_Y,,-4.59,6.72,4.747,0.205,4131.19,46.14,-0.434,0.231,668176.25,-5.25917470455,-5.71562111378,-5.92177212238,-5.78124344349,0.456446409225,0.662597417831,0.522068738937,0.206151008606,0.0656223297119,-0.140528678894,0.266428541753,0.257201901725,2.04613331095,spec-55862-B6202_sp09-124.fits
972,709126,J233901.80+313836.2,2011-10-27,55862.0,B6202,9.0,126.0,354.757523,31.643396,2.01,6.65,16.91,23.75,15.64,Star,STAR,K3,ugrizjh,19.65,17.32,16.34,15.97,15.73,14.72,14.16,PILOT,Obj,SDSS_S_Y,,-79.72,9.45,4.847,0.311,4482.6,144.79,-0.148,0.404,127689.710938,-3.73834252357,-3.9791738987,-3.99306237698,-3.78565371037,0.240831375122,0.254719853401,0.0473111867905,0.0138884782791,-0.193520188332,-0.207408666611,0.482508886249,-0.272192813152,12.1153101918,spec-55862-B6202_sp09-126.fits
973,709128,J234042.74+313850.2,2011-10-27,55862.0,B6202,9.0,128.0,355.178084,31.647299,1.85,10.13,21.13,24.02,14.41,Star,STAR,G2,ugrizjh,17.56,16.17,15.69,15.49,15.36,14.54,14.18,PILOT,Obj,SDSS_S_Y,,-59.98,16.03,4.323,0.573,5889.33,292.42,0.223,0.57,149010.765625,-4.33752506971,-4.18326616287,-3.83378922939,-3.39593172073,-0.154258906841,-0.503735840321,-0.94159334898,-0.349476933479,-0.787334442139,-0.437857508659,2.11549286588,1.82042927222,5.46385262607,spec-55862-B6202_sp09-128.fits
974,709133,J234015.30+313603.6,2011-10-27,55862.0,B6202,9.0,133.0,355.063772,31.601004,1.65,11.95,19.98,26.77,16.49,Star,STAR,K1,ugrizjh,18.78,16.94,16.13,15.84,15.7,14.67,14.11,PILOT,Obj,SDSS_S_Y,,18.58,11.25,4.852,0.378,5162.57,172.37,-0.313,0.54,165208.59375,-4.18522775173,-4.29711192846,-4.16984468699,-3.89433860779,0.111884176731,-0.0153830647469,-0.290889143944,-0.127267241478,-0.402773320675,-0.275506079197,1.22383503955,1.76104198517,2.82123816398,spec-55862-B6202_sp09-133.fits
975,709134,J233951.06+313724.9,2011-10-27,55862.0,B6202,9.0,134.0,354.962787,31.623598,1.79,13.25,24.77,31.03,19.34,Star,STAR,G5,ugrizjh,18.37,16.54,15.83,15.69,15.51,14.62,14.09,PILOT,Obj,SDSS_S_Y,,-61.57,10.81,4.503,0.534,5494.55,209.7,0.224,0.491,197386.171875,-4.45431500673,-4.52475368977,-4.31649059057,-3.98331552744,0.070438683033,-0.137824416161,-0.470999479294,-0.208263099194,-0.541438162327,-0.333175063133,1.16274980632,0.917518093503,1.43119713445,spec-55862-B6202_sp09-134.fits
976,709137,J233926.84+313339.4,2011-10-27,55862.0,B6202,9.0,137.0,354.861859,31.560953,1.21,11.26,23.75,33.5,21.43,Star,STAR,K3,ugrizjh,19.37,17.1,16.18,15.79,15.59,14.54,14.0,PILOT,Obj,SDSS_S_Y,,-31.27,8.79,4.771,0.287,4694.72,121.41,-0.154,0.347,178458.1875,-4.09010112286,-4.37325030565,-4.36941027641,-4.15078341961,0.283149182796,0.279309153557,0.0606822967529,-0.00384002923965,-0.222466886044,-0.218626856804,1.05335351743,0.863682352534,1.73502529114,spec-55862-B6202_sp09-137.fits
977,709138,J234015.52+313238.0,2011-10-27,55862.0,B6202,9.0,138.0,355.064703,31.543898,1.66,9.84,20.06,28.52,18.54,Star,STAR,K3,ugrizjh,19.48,17.16,16.18,15.84,15.69,14.66,14.03,PILOT,Obj,SDSS_S_Y,,-34.37,7.7,4.061,0.297,4435.38,130.83,0.249,0.355,184171.4375,-4.21154141426,-4.37449336052,-4.33987021446,-4.11315977573,0.162951946259,0.128328800201,-0.0983816385269,-0.0346231460571,-0.261333584785,-0.226710438728,0.400837209728,0.897343089129,2.37270980869,spec-55862-B6202_sp09-138.fits
978,709139,J233921.39+313551.6,2011-10-27,55862.0,B6202,9.0,139.0,354.839148,31.597672,1.51,12.69,25.9,33.01,19.47,Star,STAR,G5,ugrizjh,18.6,16.63,15.95,15.67,15.53,14.59,14.11,PILOT,Obj,SDSS_S_Y,,27.8,10.26,4.749,0.427,5184.9,183.56,0.18,0.483,188363.8125,-4.38725471497,-4.48732733727,-4.29690718651,-3.95715475082,0.100072622299,-0.0903475284576,-0.430099964142,-0.190420150757,-0.530172586441,-0.339752435684,1.66295179192,1.01500506212,5.94426449126,spec-55862-B6202_sp09-139.fits
979,709140,J233948.11+313053.3,2011-10-27,55862.0,B6202,9.0,140.0,354.950484,31.514809,1.82,6.05,8.08,9.57,5.61,Star,STAR,F9,ugrizjh,18.36,16.72,16.07,15.92,15.71,14.83,14.31,PILOT,Obj,SDSS_S_Y,,-56.63,20.15,4.823,0.355,5422.94,288.79,-0.327,0.651,63803.4023438,-3.43713134527,-3.27325642109,-2.86938488483,-2.45434477925,-0.163874924183,-0.567746460438,-0.982786566019,-0.403871536255,-0.818911641836,-0.415040105581,0.576087130167,-0.14710323429,5.447978989,spec-55862-B6202_sp09-140.fits
980,709141,J233849.30+314536.7,2011-10-27,55862.0,B6202,9.0,141.0,354.705452,31.760212,2.89,33.56,61.79,79.54,55.67,Star,STAR,K3,ugrizjh,17.67,15.56,14.68,15.47,14.21,13.21,12.68,PILOT,Obj,SDSS_S_Y,,6.09,7.75,4.619,0.325,4853.63,95.06,-0.241,0.282,628813.625,-5.52945137024,-5.72641730309,-5.70520281792,-5.44732928276,0.196965932846,0.175751447678,-0.0821220874786,-0.0212144851685,-0.279088020325,-0.257873535156,1.03704186738,1.23876823473,3.02513906873,spec-55862-B6202_sp09-141.fits
981,709142,J234030.96+313838.2,2011-10-27,55862.0,B6202,9.0,142.0,355.129018,31.643957,4.36,33.66,71.78,88.65,59.17,Star,STAR,F9,ugrizjh,16.6,15.14,14.58,14.35,14.24,13.27,12.92,PILOT,Obj,SDSS_S_Y,,-43.66,12.06,4.499,0.646,5749.32,168.93,0.075,0.389,845780.3125,-6.10328197479,-6.05913281441,-5.8400374651,-5.50254225731,-0.0441491603851,-0.263244509697,-0.600739717484,-0.219095349312,-0.556590557098,-0.337495207787,1.83019109797,1.88140887737,4.24520413777,spec-55862-B6202_sp09-142.fits
982,709143,J234001.05+314726.7,2011-10-27,55862.0,B6202,9.0,143.0,355.0044,31.790756,2.06,9.21,20.77,23.66,14.25,Star,STAR,G2,ugrizjh,17.38,16.13,15.7,15.54,15.46,14.64,14.29,PILOT,Obj,SDSS_S_Y,,-25.32,14.92,4.861,0.486,5979.09,295.42,-0.095,0.541,204591.8125,-4.69174593687,-4.47478920221,-4.14666116238,-3.70034635067,-0.216956734657,-0.545084774494,-0.991399586201,-0.328128039837,-0.774442851543,-0.446314811707,2.36091593651,2.16362749135,5.7921689905,spec-55862-B6202_sp09-143.fits
983,709144,J233906.30+314307.7,2011-10-27,55862.0,B6202,9.0,144.0,354.776252,31.71883,8.35,43.65,83.77,98.25,66.38,Star,STAR,F2,ugrizjh,15.92,14.75,14.28,14.29,14.07,13.24,12.91,PILOT,Obj,SDSS_S_Y,,-106.1,13.56,4.25,0.507,6055.2,156.74,-0.358,0.377,1080674.5,-6.46776974201,-6.29001915455,-5.99938094616,-5.58527171612,-0.177750587463,-0.468388795853,-0.882498025894,-0.290638208389,-0.704747438431,-0.414109230042,2.13364425185,1.7527268446,3.7898996407,spec-55862-B6202_sp09-144.fits
984,709145,J233953.99+314326.3,2011-10-27,55862.0,B6202,9.0,145.0,354.974977,31.723997,2.07,20.32,40.36,53.27,37.07,Star,STAR,K3,ugrizjh,18.26,16.08,15.16,14.85,14.69,13.6,13.13,PILOT,Obj,SDSS_S_Y,,-27.83,8.58,4.47,0.34,4760.64,117.94,-0.171,0.329,384396.625,-4.98564869165,-5.18705904484,-5.17586648464,-4.91883605719,0.201410353184,0.190217792988,-0.0668126344681,-0.0111925601959,-0.268222987652,-0.257030427456,1.02498149934,0.927861640032,5.03548252742,spec-55862-B6202_sp09-145.fits
985,709146,J233941.58+314711.6,2011-10-27,55862.0,B6202,9.0,146.0,354.92328,31.786558,1.92,16.94,28.88,35.8,23.44,Star,STAR,K1,ugrizjh,18.2,16.24,15.48,15.2,15.1,14.14,13.72,PILOT,Obj,SDSS_S_Y,,-41.43,12.13,3.916,0.461,5094.38,175.6,0.199,0.438,245269.078125,-4.57579255104,-4.74351286888,-4.62942123413,-4.30927604437,0.167720317841,0.0536286830902,-0.266516506672,-0.11409163475,-0.434236824512,-0.320145189762,1.30594266222,0.914361966417,2.11740693822,spec-55862-B6202_sp09-146.fits
986,709153,J233607.29+315625.8,2011-10-27,55862.0,B6202,9.0,153.0,354.030387,31.940525,9.04,56.05,-9999.0,-9999.0,83.69,Star,STAR,G0,ugrizjh,16.08,14.68,14.18,14.0,13.92,13.02,12.71,PILOT,Obj,SDSS_S_Y,,3.09,11.68,4.412,0.487,5994.5,161.32,0.056,0.33,1425804.0,-6.74459934235,-6.62375807762,-6.34839594364,-5.93980908394,-0.120841264725,-0.396203398705,-0.804790258408,-0.27536213398,-0.683948993683,-0.408586859703,2.41835914331,2.26230635059,3.93220363877,spec-55862-B6202_sp09-153.fits
987,709156,J233618.05+315405.2,2011-10-27,55862.0,B6202,9.0,156.0,354.075209,31.901455,7.65,47.41,85.97,-9999.0,64.66,Star,STAR,F2,ugrizjh,16.34,15.03,14.58,14.45,14.37,13.45,13.18,PILOT,Obj,SDSS_S_Y,,8.53,12.19,4.336,0.465,6189.0,155.93,0.079,0.308,1018325.75,-6.38095259666,-6.24422311783,-5.97514152527,-5.57289361954,-0.136729478836,-0.405811071396,-0.808058977127,-0.26908159256,-0.671329498291,-0.402247905731,2.48246902565,2.51991386933,5.46986094141,spec-55862-B6202_sp09-156.fits
988,709159,J233606.27+320515.0,2011-10-27,55862.0,B6202,9.0,159.0,354.026154,32.087502,0.91,8.36,21.43,31.32,20.12,Star,STAR,K3,ugrizjh,19.73,17.45,16.48,16.05,15.82,14.69,14.19,PILOT,Obj,SDSS_S_Y,,-34.04,10.37,4.587,0.298,4513.48,128.82,-0.021,0.422,148166.1875,-3.80477815866,-4.13638561964,-4.20232176781,-4.04407918453,0.331607460976,0.397543609142,0.239301025867,0.0659361481667,-0.0923064351082,-0.158242583275,0.397413767657,0.644342854535,10.2426442079,spec-55862-B6202_sp09-159.fits
989,709160,J233540.80+320255.2,2011-10-27,55862.0,B6202,9.0,160.0,353.920032,32.048683,1.9,19.58,32.75,40.11,25.89,Star,STAR,G5,ugrizjh,18.12,16.14,15.37,15.09,14.95,13.98,13.54,PILOT,Obj,SDSS_S_Y,,2.75,10.09,4.525,0.417,5247.29,167.35,0.166,0.416,245129.984375,-4.59643065929,-4.73862737417,-4.63022619486,-4.30673539639,0.142196714878,0.0337955355644,-0.289695262909,-0.108401179314,-0.431891977787,-0.323490798473,1.44818905249,0.969581688986,4.40780294269,spec-55862-B6202_sp09-160.fits
990,709162,J233657.13+320623.5,2011-10-27,55862.0,B6202,9.0,162.0,354.238066,32.106529,2.79,16.49,68.74,81.13,55.46,Star,STAR,G2,ugrizjh,16.42,15.12,14.62,14.52,14.31,13.43,13.14,PILOT,Obj,SDSS_S_Y,,-26.28,17.23,4.784,0.76,6009.23,187.6,0.198,0.494,851633.25,-6.06815218925,-6.08005583286,-5.88676333427,-5.55274486542,0.0119036436081,-0.18138885498,-0.515407323837,-0.193292498589,-0.527310967445,-0.334018468857,2.18720819849,2.57054559891,6.08081117719,spec-55862-B6202_sp09-162.fits
